BillDate,BillNo,accode,Amount,name,crdays,AvgBal,NetTrans,NetAmount,duedate,overduedays,DueStatus,OverDueAgeing,o/sdays,O/sAgeing
2020-11-04,2003574 ,DR00032,0.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003569 ,DR00032,145.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003586 ,DR00032,176.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003579 ,DR00032,465.48,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003578 ,DR00032,286.86,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003576 ,DR00032,550.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003575 ,DR00032,155.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003573 ,DR00032,37.5,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003572 ,DR00032,675.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003571 ,DR00032,4022.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003580 ,DR00032,130.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003581 ,DR00032,156.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003582 ,DR00032,30.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003583 ,DR00032,1275.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003584 ,DR00032,373.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003585 ,DR00032,2000.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003587 ,DR00032,190.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-04,2003577 ,DR00032,30.85,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
2020-11-02,2003567 ,DR00032,140.73,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-01,-2.0,Not Overdue,,58.0,30 to 60 days
2020-11-02,2003566 ,DR00032,270.63,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-01,-2.0,Not Overdue,,58.0,30 to 60 days
2020-11-02,2003568 ,DR00032,173.2,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-01,-2.0,Not Overdue,,58.0,30 to 60 days
2020-11-02,2003565 ,DR00032,435.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-01,-2.0,Not Overdue,,58.0,30 to 60 days
2020-10-30,2003471 ,DR00032,471.8,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003463 ,DR00032,275.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003472 ,DR00032,46.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003462 ,DR00032,250.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003464 ,DR00032,494.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003465 ,DR00032,180.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003466 ,DR00032,312.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003467 ,DR00032,750.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003469 ,DR00032,75.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003470 ,DR00032,132.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003468 ,DR00032,287.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003461 ,DR00032,104.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003460 ,DR00032,4300.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003452 ,DR00032,1780.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003453 ,DR00032,969.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003454 ,DR00032,90.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003455 ,DR00032,290.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003456 ,DR00032,255.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003457 ,DR00032,3450.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003458 ,DR00032,45.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-30,2003459 ,DR00032,2381.5,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-29,1.0,Overdue,0 to 30 days,61.0,60 to 90 days
2020-10-22,2003396 ,DR00032,363.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-21,9.0,Overdue,0 to 30 days,69.0,60 to 90 days
2020-10-22,2003388 ,DR00032,5588.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-21,9.0,Overdue,0 to 30 days,69.0,60 to 90 days
2020-10-22,2003390 ,DR00032,1951.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-21,9.0,Overdue,0 to 30 days,69.0,60 to 90 days
2020-10-22,2003391 ,DR00032,5061.329999999383,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2020-12-21,9.0,Overdue,0 to 30 days,69.0,60 to 90 days
2020-12-10,20003678,DR00033,3658.4,Majestic AC                                                 ,30,2807.57500000001,2281.190000000017,2281.190000000017,2021-01-09,-10.0,Not Overdue,,20.0,0 to 30 days
2020-12-07,2003757 ,DR00033,289.76,Majestic AC                                                 ,30,2807.57500000001,2281.190000000017,2281.190000000017,2021-01-06,-7.0,Not Overdue,,23.0,0 to 30 days
2020-11-23,2003554 ,DR00033,0.010000000019999788,Majestic AC                                                 ,30,2807.57500000001,2281.190000000017,2281.190000000017,2020-12-23,7.0,Overdue,0 to 30 days,37.0,30 to 60 days
2020-12-16,2003906 ,DR00039,175.0,"Performance Contracting, Inc.                               ",30,87.5,175.0,175.0,2021-01-15,-16.0,Not Overdue,,14.0,0 to 30 days
2020-12-21,20003690,DR00046,4831.98,"Solar Supply, Inc.                                          ",30,33955.404999999955,-13703.990000000107,13703.990000000107,2021-01-20,-21.0,Not Overdue,,9.0,0 to 30 days
2020-12-16,2003854 ,DR00046,4413.04,"Solar Supply, Inc.                                          ",30,33955.404999999955,-13703.990000000107,13703.990000000107,2021-01-15,-16.0,Not Overdue,,14.0,0 to 30 days
2020-12-15,2003840 ,DR00046,2490.4,"Solar Supply, Inc.                                          ",30,33955.404999999955,-13703.990000000107,13703.990000000107,2021-01-14,-15.0,Not Overdue,,15.0,0 to 30 days
2020-12-14,2003774 ,DR00046,1850.14,"Solar Supply, Inc.                                          ",30,33955.404999999955,-13703.990000000107,13703.990000000107,2021-01-13,-14.0,Not Overdue,,16.0,0 to 30 days
2020-12-08,2003761 ,DR00046,125.6,"Solar Supply, Inc.                                          ",30,33955.404999999955,-13703.990000000107,13703.990000000107,2021-01-07,-8.0,Not Overdue,,22.0,0 to 30 days
2020-12-01,2003734 ,DR00046,7382.41,"Solar Supply, Inc.                                          ",30,33955.404999999955,-13703.990000000107,13703.990000000107,2020-12-31,-1.0,Not Overdue,,29.0,0 to 30 days
2020-12-01,2003735 ,DR00046,2392.2,"Solar Supply, Inc.                                          ",30,33955.404999999955,-13703.990000000107,13703.990000000107,2020-12-31,-1.0,Not Overdue,,29.0,0 to 30 days
2020-11-27,2003550 ,DR00046,755.4,"Solar Supply, Inc.                                          ",30,33955.404999999955,-13703.990000000107,13703.990000000107,2020-12-27,3.0,Overdue,0 to 30 days,33.0,30 to 60 days
2020-11-24,2003562 ,DR00046,2862.2399999999166,"Solar Supply, Inc.                                          ",30,33955.404999999955,-13703.990000000107,13703.990000000107,2020-12-24,6.0,Overdue,0 to 30 days,36.0,30 to 60 days
2020-12-10,20003679,DR00052,2412.13,Transtar A/C Supply                                         ,45,8492.124999999993,-8697.670000000013,8697.670000000013,2021-01-24,-25.0,Not Overdue,,20.0,0 to 30 days
2020-12-08,2003766 ,DR00052,1731.1599999999862,Transtar A/C Supply                                         ,45,8492.124999999993,-8697.670000000013,8697.670000000013,2021-01-22,-23.0,Not Overdue,,22.0,0 to 30 days
