billtype_x,billno,itcode,itunit,itqty,itrte,itamnt,refno,billtype_y,billdate,ccode,clsup,slpucd,tramnt,refno_y,refdt,duedate,name,ortyp,ordte,OrderToPurchaseDays
PURC,200238,38NUTS&WASHERS ,NOS  ,29.0,0.106,3.074,200178,PURC,2020-04-24,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,3.074,06652703                 ,2020-04-24,2020-05-24,CR Win Supply Of Houston                                    ,P,2020-04-20,4.0
PURC,200239,FLEXMASTERM308 ,NOS  ,5.0,95.65,478.25,200182,PURC,2020-04-24,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,478.25,06673202                 ,2020-04-24,2020-05-24,CR Win Supply Of Houston                                    ,P,2020-04-22,2.0
PURC,200240,PRESSONTAPWD08 ,NOS  ,98.0,7.4,725.2,200173,PURC,2020-04-24,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1276.45,06633803                 ,2020-04-24,2020-05-24,CR Win Supply Of Houston                                    ,P,2020-04-16,8.0
PURC,200240,PRESSONTAPWD10 ,NOS  ,63.0,8.75,551.25,200173,PURC,2020-04-24,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1276.45,06633803                 ,2020-04-24,2020-05-24,CR Win Supply Of Houston                                    ,P,2020-04-16,8.0
PURC,200241,BLACKIRONANGLE ,NOS  ,2.0,27.4,54.8,200178,PURC,2020-04-24,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,54.8,06652704                 ,2020-04-24,2020-05-24,CR Win Supply Of Houston                                    ,P,2020-04-20,4.0
PURC,200242,PRESSONTAPWD10 ,NOS  ,40.0,8.75,350.0,200173,PURC,2020-04-24,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,350.0,06633804                 ,2020-04-24,2020-05-24,CR Win Supply Of Houston                                    ,P,2020-04-16,8.0
PURC,200243,PRESSONTAPWD08 ,NOS  ,60.0,7.4,444.0,200162,PURC,2020-04-17,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,969.0,06602801                 ,2020-04-17,2020-05-17,CR Win Supply Of Houston                                    ,P,2020-04-10,7.0
PURC,200243,PRESSONTAPWD10 ,NOS  ,60.0,8.75,525.0,200162,PURC,2020-04-17,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,969.0,06602801                 ,2020-04-17,2020-05-17,CR Win Supply Of Houston                                    ,P,2020-04-10,7.0
PURC,200293,GICOIL00000018 ,LBS  ,10340.0,0.449,4642.66,190502,PURC,2020-05-13,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,4642.66,111949                   ,2020-05-13,2020-06-27,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,176.0
PURC,200144,BLUEWRAPPLASTI ,NOS  ,200.0,11.5,2300.0,200089,PURC,2020-03-05,COMMERCIAL,CR00262,Purchase Duct - Commercial                                  ,2300.0,0443644                  ,2020-03-05,2020-05-19,CR Capital HArdware Supply ELGEN MANUFACTURING              ,P,2020-02-20,14.0
PURC,200145,COLBUILDOUT238 ,BOX  ,10.0,123.0,1230.0,200101,PURC,2020-03-06,COMMERCIAL,CR00040,Purchase Duct - Commercial                                  ,1230.0,098077                   ,2020-03-06,2020-03-06,"CR Cain Manufacturing Co.,Inc.                              ",P,2020-03-02,4.0
PURC,200146,SSSHEETS031618 ,NOS  ,46.0,156.0,7176.0,200112,PURC,2020-03-06,COMMERCIAL,CR00178,Purchase Duct - Commercial                                  ,7176.0,0109812                  ,2020-03-06,2020-04-05,CR CL ALLOYS                                                ,P,2020-03-04,2.0
PURC,200189,INSUL000011235 ,ROLL ,20.0,82.55,1651.0,200149,PURC,2020-04-03,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,6627.8,3634606                  ,2020-04-03,2020-05-03,"CR Solar Supply, Inc                                        ",P,2020-04-03,0.0
PURC,200189,INSUL000011247 ,ROLL ,20.0,110.46,2209.2,200149,PURC,2020-04-03,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,6627.8,3634606                  ,2020-04-03,2020-05-03,"CR Solar Supply, Inc                                        ",P,2020-04-03,0.0
PURC,200189,INSUL000011259 ,ROLL ,20.0,138.38,2767.6,200149,PURC,2020-04-03,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,6627.8,3634606                  ,2020-04-03,2020-05-03,"CR Solar Supply, Inc                                        ",P,2020-04-03,0.0
PURC,200190,SILICONEALUMIN ,NOS  ,180.0,2.84,511.2,200150,PURC,2020-04-06,RESIDENTIAL,CR00050,Purchase Dusting - Residential                              ,511.2,5590078                  ,2020-04-06,2020-06-05,CR Coastal HVAC Supply ( Vendor )                           ,P,2020-04-03,3.0
PURC,200191,BLACKSTEEL0016 ,NOS  ,60.0,86.0,5160.0,200148,PURC,2020-04-06,COMMERCIAL,CR00290,Purchase Duct - Commercial                                  ,5160.0,401253                   ,2020-04-06,2020-05-06,CR Texas Iron & Metal                                       ,P,2020-04-02,4.0
PURC,200206,GICOIL00000018 ,LBS  ,10175.0,0.449,4568.575,190502,PURC,2020-04-14,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,22084.1,111869                   ,2020-04-14,2020-05-14,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,147.0
PURC,200206,GICOIL00000020 ,LBS  ,10690.0,0.45,4810.5,190502,PURC,2020-04-14,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,22084.1,111869                   ,2020-04-14,2020-05-14,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,147.0
PURC,200206,GICOIL00000024 ,LBS  ,9840.0,0.475,4674.0,190502,PURC,2020-04-14,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,22084.1,111869                   ,2020-04-14,2020-05-14,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,147.0
PURC,200206,GICOIL00000026 ,LBS  ,7450.0,0.4895,3646.775,190502,PURC,2020-04-14,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,22084.1,111869                   ,2020-04-14,2020-05-14,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,147.0
PURC,200206,GICOIL00000024 ,LBS  ,9230.0,0.475,4384.25,190502,PURC,2020-04-14,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,22084.1,111869                   ,2020-04-14,2020-05-14,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,147.0
PURC,200251,SOLVENBASGT151 ,DRUM ,2.0,549.75,1099.5,200187,PURC,2020-04-29,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1099.5,06688901                 ,2020-04-29,2020-05-29,CR Win Supply Of Houston                                    ,P,2020-04-24,5.0
PURC,200252,38NUTS&WASHERS ,NOS  ,1135.0,0.106,120.31,200191,PURC,2020-04-29,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,274.41,06695001                 ,2020-04-29,2020-05-29,CR Win Supply Of Houston                                    ,P,2020-04-27,2.0
PURC,200252,ALLTHREAD38X10 ,NOS  ,67.0,2.3,154.1,200191,PURC,2020-04-29,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,274.41,06695001                 ,2020-04-29,2020-05-29,CR Win Supply Of Houston                                    ,P,2020-04-27,2.0
PURC,200253,INSULATION00101,ROLL ,8.0,147.0,1176.0,200193,PURC,2020-04-29,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,5376.6,06703901                 ,2020-04-29,2020-05-29,CR Win Supply Of Houston                                    ,P,2020-04-28,1.0
PURC,200253,INSULATION0200 ,ROLL ,8.0,172.2,1377.6,200193,PURC,2020-04-29,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,5376.6,06703901                 ,2020-04-29,2020-05-29,CR Win Supply Of Houston                                    ,P,2020-04-28,1.0
PURC,200253,INSULATION0256 ,ROLLS,8.0,162.2,1297.6,200193,PURC,2020-04-29,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,5376.6,06703901                 ,2020-04-29,2020-05-29,CR Win Supply Of Houston                                    ,P,2020-04-28,1.0
PURC,200253,INSULATION1556 ,ROLL ,8.0,112.7,901.6,200193,PURC,2020-04-29,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,5376.6,06703901                 ,2020-04-29,2020-05-29,CR Win Supply Of Houston                                    ,P,2020-04-28,1.0
PURC,200253,INSULATION15912,ROLL ,4.0,155.95,623.8,200193,PURC,2020-04-29,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,5376.6,06703901                 ,2020-04-29,2020-05-29,CR Win Supply Of Houston                                    ,P,2020-04-28,1.0
PURC,200254,CONTPLATELOWER ,NOS  ,25.0,13.6,340.0,200164,PURC,2020-04-30,COMMERCIAL,CR00050,Purchase Duct - Commercial                                  ,340.0,5594209                  ,2020-04-30,2020-06-29,CR Coastal HVAC Supply ( Vendor )                           ,P,2020-04-13,17.0
PURC,200256,CADSFIBEREINSEA,NOS  ,180.0,8.2,1476.0,200174,PURC,2020-05-01,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1476.0,06648001                 ,2020-05-01,2020-05-31,CR Win Supply Of Houston                                    ,P,2020-04-20,11.0
PURC,200257,INSULATION0200 ,ROLL ,4.0,172.2,688.8,200195,PURC,2020-04-30,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1499.8,06713501                 ,2020-04-30,2020-05-30,CR Win Supply Of Houston                                    ,P,2020-04-29,1.0
PURC,200257,INSULATION0256 ,ROLLS,5.0,162.2,811.0,200195,PURC,2020-04-30,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1499.8,06713501                 ,2020-04-30,2020-05-30,CR Win Supply Of Houston                                    ,P,2020-04-29,1.0
PURC,200255,INSUL000011235 ,ROLL ,20.0,82.55,1651.0,200149,PURC,2020-04-30,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,6627.8,3635546                  ,2020-04-30,2020-05-30,"CR Solar Supply, Inc                                        ",P,2020-04-03,27.0
PURC,200255,INSUL000011247 ,ROLL ,20.0,110.46,2209.2,200149,PURC,2020-04-30,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,6627.8,3635546                  ,2020-04-30,2020-05-30,"CR Solar Supply, Inc                                        ",P,2020-04-03,27.0
PURC,200255,INSUL000011259 ,ROLL ,20.0,138.38,2767.6,200149,PURC,2020-04-30,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,6627.8,3635546                  ,2020-04-30,2020-05-30,"CR Solar Supply, Inc                                        ",P,2020-04-03,27.0
PURC,200298,TURNINGVAN00200,FEET ,3000.0,0.45,1350.0,200218,PURC,2020-05-15,COMMERCIAL,CR00262,Purchase Duct - Commercial                                  ,1350.0,0448735                  ,2020-05-15,2020-07-29,CR Capital HArdware Supply ELGEN MANUFACTURING              ,P,2020-05-08,7.0
PURC,200299,BLUEWRAPPLASTI ,NOS  ,400.0,11.5,4600.0,200217,PURC,2020-05-15,COMMERCIAL,CR00262,Purchase Duct - Commercial                                  ,4600.0,0448734                  ,2020-05-15,2020-07-29,CR Capital HArdware Supply ELGEN MANUFACTURING              ,P,2020-05-07,8.0
PURC,200300,REDWRAPPLASTIC ,ROLL ,200.0,11.5,2300.0,200222,PURC,2020-05-15,COMMERCIAL,CR00262,Purchase Duct - Commercial                                  ,2300.0,0448736                  ,2020-05-15,2020-07-29,CR Capital HArdware Supply ELGEN MANUFACTURING              ,P,2020-05-12,3.0
PURC,200301,CADSFIBEREINSEA,NOS  ,180.0,8.323,1498.14,200227,PURC,2020-05-15,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1498.14,06802301                 ,2020-05-15,2020-06-14,CR Win Supply Of Houston                                    ,P,2020-05-13,2.0
PURC,200302,GICOIL00000030 ,LBS  ,8951.0,0.5175,4632.143,190269,PURC,2020-05-14,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,9309.826,026018                   ,2020-05-14,2020-07-13,CR Sumit Global                                             ,P,2019-07-25,294.0
PURC,200302,GICOIL00000030 ,LBS  ,9039.0,0.5175,4677.683,190269,PURC,2020-05-14,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,9309.826,026018                   ,2020-05-14,2020-07-13,CR Sumit Global                                             ,P,2019-07-25,294.0
PURC,200303,GICOIL00000028 ,LBS  ,8677.0,0.47,4078.19,190434,PURC,2020-05-14,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,11422.88,026018                   ,2020-05-14,2020-07-13,CR Sumit Global                                             ,P,2019-10-18,209.0
PURC,200303,GICOIL00000028 ,LBS  ,8660.0,0.47,4070.2,190434,PURC,2020-05-14,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,11422.88,026018                   ,2020-05-14,2020-07-13,CR Sumit Global                                             ,P,2019-10-18,209.0
PURC,200303,GICOIL00000028 ,LBS  ,6967.0,0.47,3274.49,190434,PURC,2020-05-14,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,11422.88,026018                   ,2020-05-14,2020-07-13,CR Sumit Global                                             ,P,2019-10-18,209.0
PURC,200387,FLEXMSTER1MR610,NOS  ,14.0,85.35,1194.9,200277,PURC,2020-06-23,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1194.9,07050702                 ,2020-06-23,2020-07-23,CR Win Supply Of Houston                                    ,P,2020-06-16,7.0
PURC,200388,GIDUCTD26GA005 ,FEET ,500.0,0.91,455.0,200281,PURC,2020-06-23,RESIDENTIAL,CR00272,Purchase Dusting - Residential                              ,455.0,07020703                 ,2020-06-23,2020-07-23,CR Win Supply Of Houston                                    ,P,2020-06-17,6.0
PURC,200389,LINERPIN0000034,BOX  ,5.0,128.32,641.6,200290,PURC,2020-06-23,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1873.5,07054701                 ,2020-06-23,2020-07-23,CR Win Supply Of Houston                                    ,P,2020-06-19,4.0
PURC,200389,LINERPIN000015 ,BOX  ,5.0,118.06,590.3,200290,PURC,2020-06-23,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1873.5,07054701                 ,2020-06-23,2020-07-23,CR Win Supply Of Houston                                    ,P,2020-06-19,4.0
PURC,200389,LINERPINFTC150 ,BOX  ,5.0,128.32,641.6,200290,PURC,2020-06-23,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1873.5,07054701                 ,2020-06-23,2020-07-23,CR Win Supply Of Houston                                    ,P,2020-06-19,4.0
PURC,200390,FLEXMASTERM312 ,NOS  ,4.0,134.05,536.2,200291,PURC,2020-06-23,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,851.16,07055002                 ,2020-06-23,2020-07-23,CR Win Supply Of Houston                                    ,P,2020-06-19,4.0
PURC,200390,FLEXMASTERM314 ,BOX  ,2.0,157.48,314.96,200291,PURC,2020-06-23,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,851.16,07055002                 ,2020-06-23,2020-07-23,CR Win Supply Of Houston                                    ,P,2020-06-19,4.0
PURC,200391,FLEXDUCTR60008 ,NOS  ,20.0,26.45,529.0,200294,PURC,2020-06-23,COMMERCIAL,CR00136,Purchase Duct - Commercial                                  ,529.0,3637695                  ,2020-06-23,2020-07-23,"CR Solar Supply, Inc                                        ",P,2020-06-23,0.0
PURC,200392,GICOIL00000018 ,LBS  ,10270.0,0.449,4611.23,190502,PURC,2020-06-24,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,9208.99,112078                   ,2020-06-24,2020-08-08,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,218.0
PURC,200392,GICOIL00000018 ,LBS  ,10240.0,0.449,4597.76,190502,PURC,2020-06-24,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,9208.99,112078                   ,2020-06-24,2020-08-08,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,218.0
PURC,200393,GICOIL00000020 ,LBS  ,10370.0,0.465,4822.05,200057,PURC,2020-06-24,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,9703.65,112079                   ,2020-06-24,2020-08-08,CR COMMERCIAL STEEL PRODUCT                                 ,P,2020-01-29,147.0
PURC,200393,GICOIL00000026 ,LBS  ,9040.0,0.54,4881.6,200057,PURC,2020-06-24,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,9703.65,112079                   ,2020-06-24,2020-08-08,CR COMMERCIAL STEEL PRODUCT                                 ,P,2020-01-29,147.0
PURC,200305,FLEXMSTER1MR606,NOS  ,4.0,61.39,245.56,200228,PURC,2020-05-19,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1229.62,06816001                 ,2020-05-19,2020-06-18,CR Win Supply Of Houston                                    ,P,2020-05-15,4.0
PURC,200305,FLEXMSTER1MR608,NOS  ,10.0,73.99,739.9,200228,PURC,2020-05-19,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1229.62,06816001                 ,2020-05-19,2020-06-18,CR Win Supply Of Houston                                    ,P,2020-05-15,4.0
PURC,200305,FLEXMSTER1MR614,NOS  ,2.0,122.08,244.16,200228,PURC,2020-05-19,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1229.62,06816001                 ,2020-05-19,2020-06-18,CR Win Supply Of Houston                                    ,P,2020-05-15,4.0
PURC,200306,LINERPIN000015 ,BOX  ,10.0,118.06,1180.6,200229,PURC,2020-05-19,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1180.6,06815901                 ,2020-05-19,2020-06-18,CR Win Supply Of Houston                                    ,P,2020-05-15,4.0
PURC,200307,SOLVENBASGT151 ,DRUM ,2.0,550.0,1100.0,200232,PURC,2020-05-19,COMMERCIAL,CR00050,Purchase Duct - Commercial                                  ,1100.0,5597920                  ,2020-05-19,2020-07-18,CR Coastal HVAC Supply ( Vendor )                           ,P,2020-05-19,0.0
PURC,200308,TDCCORNER00001 ,BOX  ,96.0,40.0,3840.0,200209,PURC,2020-05-05,COMMERCIAL,CR00036,Purchase Duct - Commercial                                  ,3990.0,68423                    ,2020-05-05,2020-06-04,CR Banner Sales Co                                          ,P,2020-05-08,-3.0
PURC,200309,SSBANDSFOR0006 ,BOX  ,5.0,112.0,560.0,200223,PURC,2020-05-15,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1860.0,06793401                 ,2020-05-15,2020-06-14,CR Win Supply Of Houston                                    ,P,2020-05-12,3.0
PURC,200309,SSBANDSFOR0010 ,BOX  ,10.0,130.0,1300.0,200223,PURC,2020-05-15,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1860.0,06793401                 ,2020-05-15,2020-06-14,CR Win Supply Of Houston                                    ,P,2020-05-12,3.0
PURC,200135,SOLVENBASGT151 ,DRUM ,2.0,555.44,1110.88,200100,PURC,2020-03-03,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1110.88,06333501                 ,2020-03-03,2020-04-02,CR Win Supply Of Houston                                    ,P,2020-02-28,4.0
PURC,200136,INSUL000011259 ,ROLL ,10.0,128.0656,1280.656,200098,PURC,2020-03-03,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,3436.75,06333401                 ,2020-03-03,2020-04-02,CR Win Supply Of Houston                                    ,P,2020-02-28,4.0
PURC,200136,INSULATION00101,ROLL ,6.0,156.6656,939.9939999999999,200098,PURC,2020-03-03,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,3436.75,06333401                 ,2020-03-03,2020-04-02,CR Win Supply Of Houston                                    ,P,2020-02-28,4.0
PURC,200136,INSULATION1556 ,ROLL ,10.0,121.61,1216.1,200098,PURC,2020-03-03,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,3436.75,06333401                 ,2020-03-03,2020-04-02,CR Win Supply Of Houston                                    ,P,2020-02-28,4.0
PURC,200137,CONTACTTIP0023 ,BOX  ,10.0,1.149,11.49,200106,PURC,2020-03-02,COMMERCIAL,CR00020,Purchase Duct - Commercial                                  ,11.49,88130580                 ,2020-03-02,2020-04-01,"CR Airgas USA, LLC.                                         ",P,2020-03-03,-1.0
PURC,200138,SSNIPPLE343040 ,NOS  ,6.0,10.99,65.94,200107,PURC,2020-03-03,COMMERCIAL,CR00301,Purchase Duct - Commercial                                  ,78.62,0014                     ,2020-03-03,2020-03-03,CR TURNERS HARDWARE                                         ,P,2020-03-03,0.0
PURC,200138,SSNIPPLES12304 ,NOS  ,1.0,12.68,12.68,200107,PURC,2020-03-03,COMMERCIAL,CR00301,Purchase Duct - Commercial                                  ,78.62,0014                     ,2020-03-03,2020-03-03,CR TURNERS HARDWARE                                         ,P,2020-03-03,0.0
PURC,200139,ELECTRODE03215 ,NOS  ,101.0,5.55,560.55,200105,PURC,2020-03-02,RESIDENTIAL,CR00172,Purchase Dusting - Residential                              ,579.54,1194045                  ,2020-03-02,2020-03-02,CR T. J. SNOW CO.                                           ,P,2020-03-02,0.0
PURC,200141,FLEXMASTERM306 ,NOS  ,5.0,79.28,396.4,200102,PURC,2020-03-04,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,396.4,06341802                 ,2020-03-04,2020-04-03,CR Win Supply Of Houston                                    ,P,2020-03-02,2.0
PURC,200142,SILICONEALUMIN ,NOS  ,72.0,2.84,204.48,200099,PURC,2020-03-03,COMMERCIAL,CR00050,Purchase Duct - Commercial                                  ,204.48,5584371                  ,2020-03-03,2020-05-02,CR Coastal HVAC Supply ( Vendor )                           ,P,2020-02-28,4.0
PURC,200143,DUCTMATEFLANGE ,FEET ,3000.0,0.78,2340.0,200109,PURC,2020-03-03,COMMERCIAL,CR00050,Purchase Duct - Commercial                                  ,2340.0,5584461                  ,2020-03-03,2020-05-02,CR Coastal HVAC Supply ( Vendor )                           ,P,2020-03-03,0.0
PURC,200173,GICOIL00000020 ,LBS  ,10530.0,0.45,4738.5,190502,PURC,2020-03-26,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,19372.68,111826                   ,2020-03-26,2020-04-25,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,128.0
PURC,200173,GICOIL00000024 ,LBS  ,9075.0,0.475,4310.625,190502,PURC,2020-03-26,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,19372.68,111826                   ,2020-03-26,2020-04-25,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,128.0
PURC,200173,GICOIL00000026 ,LBS  ,6930.0,0.4895,3392.235,190502,PURC,2020-03-26,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,19372.68,111826                   ,2020-03-26,2020-04-25,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,128.0
PURC,200173,GICOIL00000026 ,LBS  ,7440.0,0.4895,3641.88,190502,PURC,2020-03-26,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,19372.68,111826                   ,2020-03-26,2020-04-25,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,128.0
PURC,200173,GICOIL00000026 ,LBS  ,6720.0,0.4895,3289.44,190502,PURC,2020-03-26,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,19372.68,111826                   ,2020-03-26,2020-04-25,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,128.0
PURC,200174,GLUEWATERBASE1 ,NOS  ,2.0,569.95,1139.9,200042,PURC,2020-03-26,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,1139.9,3634336                  ,2020-03-26,2020-04-25,"CR Solar Supply, Inc                                        ",P,2020-01-22,64.0
PURC,200175,INSUL000011235 ,ROLL ,20.0,82.55,1651.0,200092,PURC,2020-03-26,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,6627.8,3634337                  ,2020-03-26,2020-04-25,"CR Solar Supply, Inc                                        ",P,2020-02-25,30.0
PURC,200175,INSUL000011247 ,ROLL ,20.0,110.46,2209.2,200092,PURC,2020-03-26,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,6627.8,3634337                  ,2020-03-26,2020-04-25,"CR Solar Supply, Inc                                        ",P,2020-02-25,30.0
PURC,200175,INSUL000011259 ,ROLL ,20.0,138.38,2767.6,200092,PURC,2020-03-26,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,6627.8,3634337                  ,2020-03-26,2020-04-25,"CR Solar Supply, Inc                                        ",P,2020-02-25,30.0
PURC,200176,FLEXMSTER1MR606,NOS  ,14.0,59.77,836.78,200127,PURC,2020-03-25,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,4013.56,06480302                 ,2020-03-25,2020-04-24,CR Win Supply Of Houston                                    ,P,2020-03-17,8.0
PURC,200176,FLEXMSTER1MR608,NOS  ,23.0,72.49,1667.27,200127,PURC,2020-03-25,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,4013.56,06480302                 ,2020-03-25,2020-04-24,CR Win Supply Of Houston                                    ,P,2020-03-17,8.0
PURC,200176,FLEXMSTER1MR610,NOS  ,15.0,84.55,1268.25,200127,PURC,2020-03-25,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,4013.56,06480302                 ,2020-03-25,2020-04-24,CR Win Supply Of Houston                                    ,P,2020-03-17,8.0
PURC,200176,FLEXMSTER1MR614,NOS  ,2.0,120.63,241.26,200127,PURC,2020-03-25,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,4013.56,06480302                 ,2020-03-25,2020-04-24,CR Win Supply Of Houston                                    ,P,2020-03-17,8.0
PURC,200179,FSKTAPE0000001 ,BOX  ,5.0,128.83,644.15,200136,PURC,2020-03-25,COMMERCIAL,CR00050,Purchase Duct - Commercial                                  ,644.15,5588274                  ,2020-03-25,2020-05-24,CR Coastal HVAC Supply ( Vendor )                           ,P,2020-03-25,0.0
PURC,200180,BLACKSTEEL0016 ,NOS  ,21.0,64.0,1344.0,200132,PURC,2020-03-23,COMMERCIAL,CR00181,Purchase Duct - Commercial                                  ,1344.0,605720                   ,2020-03-23,2020-03-23,CR Triple S Steel                                           ,P,2020-03-23,0.0
PURC,200181,GICOIL00000022 ,LBS  ,9880.0,0.47,4643.6,200137,PURC,2020-03-26,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,9320.1,111825                   ,2020-03-26,2020-04-25,CR COMMERCIAL STEEL PRODUCT                                 ,P,2020-03-25,1.0
PURC,200181,GICOIL00000022 ,LBS  ,9950.0,0.47,4676.5,200137,PURC,2020-03-26,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,9320.1,111825                   ,2020-03-26,2020-04-25,CR COMMERCIAL STEEL PRODUCT                                 ,P,2020-03-25,1.0
PURC,200311,PRESSONTAPWD06 ,NOS  ,15.0,7.68,115.2,200235,PURC,2020-05-22,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1225.2,06846301                 ,2020-05-22,2020-06-21,CR Win Supply Of Houston                                    ,P,2020-05-20,2.0
PURC,200311,PRESSONTAPWD08 ,NOS  ,150.0,7.4,1110.0,200235,PURC,2020-05-22,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1225.2,06846301                 ,2020-05-22,2020-06-21,CR Win Supply Of Houston                                    ,P,2020-05-20,2.0
PURC,200312,SSSHEETS031618 ,NOS  ,20.0,185.47,3709.4,200234,PURC,2020-05-22,COMMERCIAL,CR00178,Purchase Duct - Commercial                                  ,3709.4,0110729                  ,2020-05-22,2020-06-21,CR CL ALLOYS                                                ,P,2020-05-20,2.0
PURC,200313,PERFORSLIT0024 ,LBS  ,6595.0,1.9293,12723.733999999999,200181,PURC,2020-05-22,COMMERCIAL,CR00178,Purchase Duct - Commercial                                  ,12723.733999999999,0110728                  ,2020-05-22,2020-06-21,CR CL ALLOYS                                                ,P,2020-04-21,31.0
